video_id,dislikes
CtBca6H6Teg,524
PGWBA_OzCE4,91
Qj7DVNDb7To,73
qDAxDcjgn-8,792
fdpYWltgYMk,1
W8vXDp7NuFs,214
4ftGS_6i7mM,16
aHsfKnrNCG4,0
vZzIS17HexE,114
CvpwGru3s7s,0
g0K5QoEj7FQ,150
upEIZAihcwo,103
77McSTzTgg8,219
p2EY93WfBQk,573
rO_mAQC9bv0,1
aujUl3yt6nM,2
9kF9xY74h-E,728
P7zi6oQ4fPQ,0
xhBMUFDdiok,13
L3br0klRqF4,343
oddXT5uaRb8,1923
E_86MEdNsAI,98
Y9nDagqKL7Q,527
0ANDjPQPS_Q,85
D-DYWvnrFs8,8
Jidk0O6uu-0,41
C_SJgw5MVFY,21
LduRwIc7eBA,23
DbJ2s_g1oDc,1245
ENr6CXm1YxU,81
FEjZiCPuvqQ,39
gHZ1Qz0KiKM,2719
6j-s9E3dRQ0,637
l4bAoNAx2uo,2259
Cr9oGxr0Qa0,103
1ZAPwfrtAFY,11289
2kyS6SvSYSE,7892
aAm6AHr14zY,26
5E4ZBSInqUU,4695
NfLVVJOuY5M,43
yxFdue1dCtE,70
7xhxjcejONk,1
I-5CODzeGEE,92
YVfyYrEmzgM,128
VonJ4ASDO40,786
J7wMOb0WIfQ,0
Hq89wYzOjfs,22
N0tmF4j4K6g,15
zZ9FciUx6gs,782
R9c-_neaxeU,50
iyrefjMs64k,678
puqaWrEC7tY,1374
jGiqc3HSxEg,245
vU14JY3x81A,238
XrDlDj9DfZs,90
MKLlDnUqho4,90
PaJCFHXcWmM,443
MltuW2kcREI,152
lZ68j2J_GOM,244
zxUwbflE1SY,150
k-w8GxCpsCU,0
d380meD0W0M,2416
nc99ccSXST0,1146
7oRdswHqaf8,37
eNSN6qet1kE,141
AZQvPibYXRo,290
VifQlJit6A0,581
iIxy3JN3-jc,128
_-aDHxoblr4,167
SFdO-19Xdho,24
e_7zHm7GsYc,112
x-uBFJLY8Ow,4
DVAMKnfrQBk,38
ZJDMWVZta3M,4684
UhZ56rcWwRQ,471
ai_UWoM37dI,5808
LymuZ8abvmc,1558
8mCcM-PUmLM,698
8sAApdJdG3A,123
0s6-iFoCFNQ,617
aKPz583WRpQ,184
n6xzsLDzyBk,28
pVypbknP4A8,535
WXlr35jV3cw,24
XY5OYFc1tzU,1024
tr7I4vokl78,346
_wS7seijyks,692
PliRMGvytnA,879
B4mK5OElAFQ,457
A6-P1-xxF9Y,427
Y1n8F4uClUU,629
w8vsuOXZBXc,2830
D818vkK10UQ,445
By6Mi7VlqcU,1423
hLgIghY-FGc,512
coOKvrsmQiI,11553
dpeDxEb9yeg,361
9Tb3xPmr3yg,24
FZiCWBplZ90,439
NNywashg_mw,27
eOQpjvnm4ME,2172
asu37n6sEBY,408
ctx4YBEdOxo,3043
nfbwPTsowEA,1491
5n9xafjynJA,843
6GT7PrIIS5I,690
UrSxvUc5R6Q,106
wc4v9uT6GWc,22
Qf1xyI_iKWA,343
Q11GPMvTxQE,64
i9GSF3ROa58,2655
ssVrzoCgr_w,694
pOEzjT-SED0,15686
wuEKwkTqdw4,238
6uJf2IT2Zh8,15357
VNqrILFD5h0,197
p9wE8dyzEJE,375
p8XP7A7kvzM,8458
n47bRyBKjsw,40
U5sCjnezw4o,93
mNhxFzR25Rs,152
88kkrRv1UgI,759
qS6LoRYUdhw,674
GIn4CeZq7Nw,115
r15_6z9xryo,1188
wJh-jurxmGQ,53
kz3MEd1Jr0Q,708
fQvGSkTYJSE,599
JLOFZoBJnd8,249
gk05IMU2RrU,335
duRDizP0gHQ,734
8-Cjsnq8kVU,6613
16W7c0mb-rE,1122
dcipHnWcB0w,448
TsYGNNPQ3ZU,164
8-u5nd2GqNE,772
nRafaCcfrcI,4635
0O2IAz1E9Ts,1517
pvg2cw5oshg,147
MGanJGGVSrw,518
9PhM-zCmTFs,226
ixxR3ZoqnF0,4600
iASe_veKR74,125
UB1cGaIW81I,29
eKwAib6LosM,123
S_5TyDFx6kc,98
svZScJMh4Pg,665
CziCidR4KcY,1126
tG4Fbj1B1bY,235
PHWAZNkqwN4,533
hpapqEeb36k,882
EEIP1YpFXrE,820
Pubtjn5QIjg,188
DhwwTxTh5To,977
0gwkMY-mzUQ,734
K6xwB8Kkce0,489
szs2GAYwMHo,84
KkhR9z6pAMs,1
KhxqJzr6FAE,33
NSgMcs1KdTI,15
C_SJgw5MVFY,29
5PB2YzNddI8,435
kOCkne-Bku4,157
YbHdBoHMxK4,4
8KT1UCsOE74,1692
AJkOHavUH_A,377
RrhSJzM8NLE,592
9pbCuFxRuqs,1285
Mn-3c6of8t8,538
aHKzU_rXdw8,55
jG1JY0rt2Os,4394
YjBB89qsupM,576
IeTTfquV0iE,8
WbYqfpnw7sE,0
mjBIsBPG1N8,150
cmoknv58jjE,8777
UwdLlnPaRAU,222
cxMvzK2OQTw,8678
k1cA-Wh3Tc0,936
xL_qpDkF5A8,164
dUMH6DVYskc,6079
hXcoq5XDwyA,115
bAkEd8r7Nnw,2049
QaASZecxQww,3
YvfYK0EEhK4,2225
ve3oQBjcAGI,2744
p7KHGUwqF24,0
Mmkf4zYlW4E,80
qqs3fxfmWr4,123
5530I_pYjbo,1006
OlJykKOuank,35
9SK1I0V6U5c,1159
i9EyFghIt5o,350
ItYOdWRo0JY,46789
rRsstfoKQeo,5
eQVhAN7-IAw,649
FvoPOdop0hA,2
g3VgrgV3kFk,1
Gnxv9OH-giQ,220
mcqWcLDUeag,199
L9eFkmjIIWA,50
rutlOmdgqgI,17
#NAME?,16
aHsfKnrNCG4,0
PGWBA_OzCE4,94
CtBca6H6Teg,537
W8vXDp7NuFs,223
Qj7DVNDb7To,76
pcWKpGzhgq4,186
fdpYWltgYMk,2
oddXT5uaRb8,1997
qDAxDcjgn-8,825
4ftGS_6i7mM,16
aujUl3yt6nM,2
vZzIS17HexE,114
g0K5QoEj7FQ,150
xhBMUFDdiok,14
CvpwGru3s7s,0
p2EY93WfBQk,588
upEIZAihcwo,103
77McSTzTgg8,222
rO_mAQC9bv0,1
P7zi6oQ4fPQ,0
9kF9xY74h-E,738
L3br0klRqF4,347
D-DYWvnrFs8,8
Y9nDagqKL7Q,536
0ANDjPQPS_Q,87
ENr6CXm1YxU,91
Jidk0O6uu-0,42
DbJ2s_g1oDc,1256
1ZAPwfrtAFY,11508
LduRwIc7eBA,25
aAm6AHr14zY,26
6j-s9E3dRQ0,711
gHZ1Qz0KiKM,2798
l4bAoNAx2uo,2421
Cr9oGxr0Qa0,105
E_86MEdNsAI,103
2kyS6SvSYSE,7972
NfLVVJOuY5M,46
5E4ZBSInqUU,5025
FEjZiCPuvqQ,44
yxFdue1dCtE,70
lZ68j2J_GOM,244
7xhxjcejONk,1
VonJ4ASDO40,797
I-5CODzeGEE,93
PaJCFHXcWmM,482
J7wMOb0WIfQ,0
N0tmF4j4K6g,17
zZ9FciUx6gs,822
vU14JY3x81A,245
puqaWrEC7tY,1386
nUv22OHdjQU,3978
UhZ56rcWwRQ,3484
fEjag-a7TyU,225
3k6RD9zVvpE,474
#NAME?,584
w2Es7-c9GAk,1342
B-PVT_rclnM,488
6LuHS7ZeSjE,663
R8hccXRk3MI,1031
wx-M8sxcOp8,509
jH2t4Tcl3Pg,270
3oXhLdeuxDw,29
ZJDMWVZta3M,6789
aVpvVq_yZLM,427
luZEZgZNFAg,149
zOgle88sKro,106
YkLzdHTv3G0,772
FZ_jNGKCIWs,490
G_UHknhNbAQ,441
iBy6XRHPODQ,82
dLRZTBtdMUg,29
WXlr35jV3cw,254
vNya04dlC4I,156
euaGS3tPRBw,1590
X_tYrnv_o6A,137
ai_UWoM37dI,7469
FaJmopuuhZE,66
iatq3Rn4vsg,113
8mCcM-PUmLM,1159
TIQqb80eg24,1367
f45Va7jMSx4,124
qv9Gt38LOKQ,434
r4a5ZzHclCs,38
aKPz583WRpQ,426
Kn5UgGQukYQ,0
0s6-iFoCFNQ,756
uLHygq6Mm-0,21
aD5dCMBeySA,14
U44YLdW9AL4,300
cyhU06cXfeU,690
9Tb3xPmr3yg,53
Djxjmq9pvrM,165
KQkkgD2p3Ow,213
wc4v9uT6GWc,26
j7I-d1B6HwE,99
VMRIc4ayRlM,448
6SjslBAJkJI,60
WeOwqu6gOPs,53
wuEKwkTqdw4,352
F86S9Uc4mP4,195
A6-P1-xxF9Y,513
ZvdTNDMru78,44
tr7I4vokl78,389
Q1EgRiVdT5w,209
NNywashg_mw,40
_wS7seijyks,756
B4mK5OElAFQ,540
By6Mi7VlqcU,1543
Q11GPMvTxQE,72
nenhv6uTdmw,36
c8DogLWrs90,37
PliRMGvytnA,954
Y1n8F4uClUU,902
D818vkK10UQ,507
hLgIghY-FGc,576
w8vsuOXZBXc,3012
jPkRGHivRD8,172
dpeDxEb9yeg,378
coOKvrsmQiI,12199
wPib0uRFmC0,37
asu37n6sEBY,441
eOQpjvnm4ME,2247
nfbwPTsowEA,1635
ctx4YBEdOxo,3186
FZiCWBplZ90,472
6GT7PrIIS5I,728
5n9xafjynJA,878
Qf1xyI_iKWA,352
i9GSF3ROa58,2898
b6fepBtNgVM,311
6uJf2IT2Zh8,16331
pOEzjT-SED0,17000
A_mlvG_nRsg,2
VNqrILFD5h0,209
ssVrzoCgr_w,746
k_YtadXMmD4,6
r15_6z9xryo,1567
88kkrRv1UgI,779
p9wE8dyzEJE,390
mNhxFzR25Rs,158
p8XP7A7kvzM,8821
GIn4CeZq7Nw,123
3jtjkXSvuJw,16
qS6LoRYUdhw,682
kz3MEd1Jr0Q,810
wJh-jurxmGQ,56
8-u5nd2GqNE,805
TsYGNNPQ3ZU,172
fQvGSkTYJSE,633
JLOFZoBJnd8,255
duRDizP0gHQ,768
dcipHnWcB0w,452
16W7c0mb-rE,1142
pvg2cw5oshg,161
nRafaCcfrcI,4853
iASe_veKR74,145
MGanJGGVSrw,578
U5sCjnezw4o,94
8-Cjsnq8kVU,6888
eKwAib6LosM,149
9PhM-zCmTFs,234
ixxR3ZoqnF0,4766
D-dwmYeLLng,1480
UB1cGaIW81I,31
svZScJMh4Pg,697
P1-UTlnjeVg,55
S_5TyDFx6kc,100
CziCidR4KcY,1241
tG4Fbj1B1bY,244
AJkOHavUH_A,418
PHWAZNkqwN4,595
K6xwB8Kkce0,516
Pubtjn5QIjg,191
JYnNlHQzYTY,239
p3MjsrMNCbU,83
hpapqEeb36k,895
DhwwTxTh5To,1009
NSgMcs1KdTI,18
5PB2YzNddI8,482
szs2GAYwMHo,91
EEIP1YpFXrE,850
kOCkne-Bku4,189
KkhR9z6pAMs,1
KhxqJzr6FAE,33
aHKzU_rXdw8,63
C_SJgw5MVFY,30
YbHdBoHMxK4,8
RrhSJzM8NLE,626
9pbCuFxRuqs,1310
Mn-3c6of8t8,543
YjBB89qsupM,625
jG1JY0rt2Os,4601
8KT1UCsOE74,1773
0gwkMY-mzUQ,740
IeTTfquV0iE,9
UwdLlnPaRAU,227
WbYqfpnw7sE,0
cmoknv58jjE,8897
cxMvzK2OQTw,8782
k1cA-Wh3Tc0,946
hXcoq5XDwyA,119
dUMH6DVYskc,6199
ItYOdWRo0JY,47469
yc2m1LLa9l4,2
bAkEd8r7Nnw,2077
YvfYK0EEhK4,2248
ve3oQBjcAGI,2839
Gnxv9OH-giQ,225
FvoPOdop0hA,2
qqs3fxfmWr4,126
Mmkf4zYlW4E,83
5530I_pYjbo,1034
p7KHGUwqF24,0
OlJykKOuank,35
9SK1I0V6U5c,1205
i9EyFghIt5o,352
eQVhAN7-IAw,660
g3VgrgV3kFk,1
W8vXDp7NuFs,230
L9eFkmjIIWA,51
mcqWcLDUeag,200
rutlOmdgqgI,17
#NAME?,16
aHsfKnrNCG4,0
CtBca6H6Teg,546
PGWBA_OzCE4,94
pcWKpGzhgq4,189
fdpYWltgYMk,2
oddXT5uaRb8,2062
Qj7DVNDb7To,78
Y9nDagqKL7Q,536
4ftGS_6i7mM,16
aujUl3yt6nM,2
_EvMYEfF_hQ,3453
EBt_88nxG4c,3873
G4BxOhJOmUw,584
#NAME?,266
0Rt329xQUjM,113
3oXhLdeuxDw,169
vkHGedqmIPc,112
CxC161GvMPc,184
eZQdQ5pV6EE,282
4L-BPQVZYXM,783
6NAISxSPVSQ,598
G_Pu00NmJfg,131
0dSR-9mtuzk,26
nUv22OHdjQU,6131
3k6RD9zVvpE,1039
fEjag-a7TyU,499
uU3kLBo_ruo,1078
UhZ56rcWwRQ,4632
#NAME?,1062
bAfn2duIlN8,164
BQC09Mdn24w,604
EbuCLC_wVlM,114
B-PVT_rclnM,802
lfkYyrhWphE,331
fbL1ZoAQgUU,242
w2Es7-c9GAk,2276
VUBxPuyUD7w,73
jH2t4Tcl3Pg,399
vSRAOvhFF1I,51
6LuHS7ZeSjE,1017
dLRZTBtdMUg,97
zOgle88sKro,166
HL3wvhv9QGg,19
WXlr35jV3cw,287
aVpvVq_yZLM,767
R8hccXRk3MI,1286
7Bgj9c48zHU,53
i2ZHwnKVXK0,40
A8QY1IRPGTY,53
y86ymJNswlE,92
wx-M8sxcOp8,620
kKFNThEiilU,155
aD5dCMBeySA,30
FaJmopuuhZE,130
lJM8qqEy35c,10
ZJDMWVZta3M,7892
k3tWCZu42PQ,34
G_UHknhNbAQ,551
iBy6XRHPODQ,120
YkLzdHTv3G0,862
MVes87KrWvs,246
X_tYrnv_o6A,186
uLHygq6Mm-0,35
iatq3Rn4vsg,162
ajBJamgZ2nc,43
YcCrw6d3UX4,23
XHkAjUVoQME,35
KQkkgD2p3Ow,336
f45Va7jMSx4,171
euaGS3tPRBw,1904
Nt4tJHp27u0,160
TIQqb80eg24,1655
Kn5UgGQukYQ,0
ai_UWoM37dI,7953
41kp6qN1Crg,23
8mCcM-PUmLM,1262
9Tb3xPmr3yg,58
qv9Gt38LOKQ,558
7COF8AhH9Z8,34
k-qUBZWor4I,6
c8DogLWrs90,45
aKPz583WRpQ,548
r4a5ZzHclCs,49
FrK2j4cPxSc,14
c9m52-psUmw,5
j7I-d1B6HwE,123
YRRczTwopgA,47
0s6-iFoCFNQ,805
U44YLdW9AL4,335
cyhU06cXfeU,754
VMRIc4ayRlM,477
6SjslBAJkJI,100
WeOwqu6gOPs,59
wc4v9uT6GWc,28
Q1EgRiVdT5w,221
Djxjmq9pvrM,209
tr7I4vokl78,399
NNywashg_mw,41
F86S9Uc4mP4,409
_wS7seijyks,778
B4mK5OElAFQ,541
D818vkK10UQ,510
wuEKwkTqdw4,353
A6-P1-xxF9Y,516
PliRMGvytnA,1005
Y1n8F4uClUU,1003
hLgIghY-FGc,618
w8vsuOXZBXc,3147
dpeDxEb9yeg,384
By6Mi7VlqcU,1550
jPkRGHivRD8,182
asu37n6sEBY,468
RZU5HebzuP4,23
eOQpjvnm4ME,2319
coOKvrsmQiI,12709
nfbwPTsowEA,1672
FZiCWBplZ90,479
HHtfcjwHERA,10
6GT7PrIIS5I,737
b6fepBtNgVM,337
VNqrILFD5h0,211
r15_6z9xryo,1701
5n9xafjynJA,891
wPib0uRFmC0,39
EsBjHXCG4Us,397
6uJf2IT2Zh8,17245
k_YtadXMmD4,6
i9GSF3ROa58,3145
pOEzjT-SED0,17820
GIn4CeZq7Nw,127
88kkrRv1UgI,800
wJh-jurxmGQ,63
kz3MEd1Jr0Q,897
p9wE8dyzEJE,400
8-u5nd2GqNE,831
qS6LoRYUdhw,692
3jtjkXSvuJw,20
fQvGSkTYJSE,649
TsYGNNPQ3ZU,178
JLOFZoBJnd8,270
A_mlvG_nRsg,3
iASe_veKR74,159
pvg2cw5oshg,175
MGanJGGVSrw,629
dcipHnWcB0w,458
eKwAib6LosM,169
U5sCjnezw4o,94
16W7c0mb-rE,1155
8-Cjsnq8kVU,7145
ixxR3ZoqnF0,4901
UB1cGaIW81I,33
9PhM-zCmTFs,244
pi0ePRY7TSc,14575
D-dwmYeLLng,1561
P1-UTlnjeVg,60
NSgMcs1KdTI,22
tG4Fbj1B1bY,253
CziCidR4KcY,1356
K6xwB8Kkce0,534
p3MjsrMNCbU,92
PHWAZNkqwN4,640
5PB2YzNddI8,520
JYnNlHQzYTY,264
svZScJMh4Pg,723
kOCkne-Bku4,236
hpapqEeb36k,902
szs2GAYwMHo,100
EEIP1YpFXrE,869
KkhR9z6pAMs,1
KhxqJzr6FAE,33
jG1JY0rt2Os,4842
aHKzU_rXdw8,83
Pubtjn5QIjg,199
DhwwTxTh5To,1034
C_SJgw5MVFY,33
cmoknv58jjE,9011
YbHdBoHMxK4,11
k1cA-Wh3Tc0,970
IeTTfquV0iE,11
YjBB89qsupM,654
pgjRX9oGF7g,1279
9pbCuFxRuqs,1326
dUMH6DVYskc,6285
RrhSJzM8NLE,650
cxMvzK2OQTw,8876
0gwkMY-mzUQ,748
WbYqfpnw7sE,0
bAkEd8r7Nnw,2103
YvfYK0EEhK4,2268
eQVhAN7-IAw,674
5530I_pYjbo,1218
cHB_s970Uyw,1955
Z1rZAT2GtmI,1320
_EvMYEfF_hQ,6503
l7VfDVVxiMM,1815
V3EYjVPRClU,1492
zYX1bgxEAhw,430
EBt_88nxG4c,9496
I8TVdFbFMg4,308
mewW_pRSgEc,916
89PKbJ2NAqc,391
J6iyX87SBP0,273
Up09AUDzLVI,104
G4BxOhJOmUw,782
KFaMZUarksA,1093
#NAME?,848
2Nlo2ekTRvI,1209
CzmIrPvIzxk,927
RP3UsFrDJfY,633
0dSR-9mtuzk,124
9efQnL-nlUg,357
5TLANg1GC7U,1172
fIElFIuzGLI,342
taxAD2LePy8,293
1dQEfL2BfUM,185
CKPMAICRYuw,86
NWQqJDGo4Z4,239
Lg5x-YWxpco,770
CxC161GvMPc,286
mH-Sx0lEGjA,93
vkHGedqmIPc,209
0Rt329xQUjM,152
puREqwXzyCI,198
LqSkYMmyUWU,7
M6LTqtYKDtI,1063
3IaL0li-LWU,156
3oXhLdeuxDw,245
vFK7oWLWapc,1028
Da2crn5NXc4,1134
GyvRamX1VyA,122
Yq4_YocuVeg,17
lJM8qqEy35c,29
eZQdQ5pV6EE,385
4L-BPQVZYXM,1145
G_Pu00NmJfg,175
0PW9MWDWLH8,39
SJUhFjNfaZY,18
kKFNThEiilU,340
lfkYyrhWphE,555
TfHJJeiS-aI,41
leFNoUJmJ9o,8
X5DWRXTOUD0,1342
Zxag9p-63RU,185
FaxqVBYVOVU,29
HszBf-CJeVE,321
#NAME?,1567
3k6RD9zVvpE,1196
FTv-CE43PpM,146
uU3kLBo_ruo,1409
BQC09Mdn24w,1310
UQHSK-kgONk,27
bAfn2duIlN8,253
fEjag-a7TyU,528
_akwfRuL4os,0
XcUiOyKclOI,19
i2ZHwnKVXK0,76
dLRZTBtdMUg,121
CWrjDoEBQsw,223
fbL1ZoAQgUU,336
UhZ56rcWwRQ,4937
vSRAOvhFF1I,79
aVpvVq_yZLM,817
7Bgj9c48zHU,88
#NAME?,1143
w2Es7-c9GAk,2408
jH2t4Tcl3Pg,454
6LuHS7ZeSjE,1112
vNya04dlC4I,275
zOgle88sKro,182
IuYFvaNHJug,76
Yhea380bYp0,66
YkLzdHTv3G0,883
R8hccXRk3MI,1366
FaJmopuuhZE,147
aD5dCMBeySA,34
XHkAjUVoQME,56
EbuCLC_wVlM,155
wx-M8sxcOp8,651
uLHygq6Mm-0,43
iBy6XRHPODQ,129
MVes87KrWvs,287
iatq3Rn4vsg,168
ZJDMWVZta3M,8694
X_tYrnv_o6A,203
G_UHknhNbAQ,571
8HTdbCohTXY,148
7cTi6PHUqMw,77
KQkkgD2p3Ow,419
WKcYTvyoidw,51
Nt4tJHp27u0,171
f45Va7jMSx4,174
euaGS3tPRBw,1965
41kp6qN1Crg,25
qv9Gt38LOKQ,580
NYizLfEYKuY,121
TIQqb80eg24,1722
Kn5UgGQukYQ,0
ai_UWoM37dI,8172
8mCcM-PUmLM,1300
2a52cBN9qOA,2
YcCrw6d3UX4,27
aKPz583WRpQ,596
v6d1rShfyZk,2
mN4JWnTOSmg,4
7COF8AhH9Z8,40
r4a5ZzHclCs,51
0s6-iFoCFNQ,825
c8DogLWrs90,45
9Tb3xPmr3yg,58
U44YLdW9AL4,342
cyhU06cXfeU,785
k-qUBZWor4I,7
6SjslBAJkJI,126
WeOwqu6gOPs,62
YRRczTwopgA,50
c9m52-psUmw,7
t5SXnaaOJfY,98
wc4v9uT6GWc,28
Djxjmq9pvrM,216
SW3X7-gk8q0,250
qvLyNeMGdR4,0
XisRqF3ympA,13
Q1EgRiVdT5w,234
D818vkK10UQ,512
_wS7seijyks,788
B4mK5OElAFQ,543
wuEKwkTqdw4,353
jR5k_1Jgf2Y,18
A6-P1-xxF9Y,519
PliRMGvytnA,1034
NNywashg_mw,41
Y1n8F4uClUU,1033
VjEyUUQP1s8,1
hLgIghY-FGc,663
RZU5HebzuP4,24
dpeDxEb9yeg,392
F86S9Uc4mP4,594
By6Mi7VlqcU,1553
jPkRGHivRD8,185
FZiCWBplZ90,490
HHtfcjwHERA,11
w8vsuOXZBXc,3283
5HUCAF6898w,1
asu37n6sEBY,500
nfbwPTsowEA,1696
6GT7PrIIS5I,752
b6fepBtNgVM,361
r15_6z9xryo,1819
EsBjHXCG4Us,422
wPib0uRFmC0,40
5n9xafjynJA,909
pOEzjT-SED0,18690
k_YtadXMmD4,6
6uJf2IT2Zh8,18051
VNqrILFD5h0,216
88kkrRv1UgI,812
kz3MEd1Jr0Q,1012
p9wE8dyzEJE,411
8-u5nd2GqNE,854
iASe_veKR74,169
fQvGSkTYJSE,664
qS6LoRYUdhw,695
GIn4CeZq7Nw,128
wJh-jurxmGQ,71
JLOFZoBJnd8,285
rovAxg5A48Q,2
pvg2cw5oshg,182
3jtjkXSvuJw,25
8-Cjsnq8kVU,7238
eKwAib6LosM,185
dcipHnWcB0w,463
16W7c0mb-rE,1169
U5sCjnezw4o,94
cHB_s970Uyw,4148
nkXGohB02V0,339
wV7RsaTY228,748
Z1rZAT2GtmI,2502
9VH4yQrU_SY,84
V3EYjVPRClU,3020
1lGHZ5NMHRY,2345
_EvMYEfF_hQ,7644
Wen6VQS6NG4,1238
zYX1bgxEAhw,777
I8TVdFbFMg4,683
LqSkYMmyUWU,47
J6iyX87SBP0,623
EBt_88nxG4c,12297
mewW_pRSgEc,1173
NWQqJDGo4Z4,464
3IaL0li-LWU,485
KFaMZUarksA,1421
G4BxOhJOmUw,833
RP3UsFrDJfY,822
fIElFIuzGLI,629
2Nlo2ekTRvI,1570
#NAME?,1016
CzmIrPvIzxk,1156
1dQEfL2BfUM,249
9efQnL-nlUg,513
0dSR-9mtuzk,173
Yq4_YocuVeg,32
Lg5x-YWxpco,974
puREqwXzyCI,495
Zxag9p-63RU,304
vFK7oWLWapc,1464
5TLANg1GC7U,1335
taxAD2LePy8,375
mH-Sx0lEGjA,135
6VoJHrdoIJw,335
CKPMAICRYuw,147
M6LTqtYKDtI,1183
CxC161GvMPc,338
vkHGedqmIPc,244
GyvRamX1VyA,196
Da2crn5NXc4,1848
0Rt329xQUjM,173
s7wLPGmnahE,113
lJM8qqEy35c,53
3oXhLdeuxDw,287
FaxqVBYVOVU,46
#NAME?,1602
TfHJJeiS-aI,43
fEjag-a7TyU,537
0PW9MWDWLH8,50
eZQdQ5pV6EE,399
G_Pu00NmJfg,185
4L-BPQVZYXM,1201
FTv-CE43PpM,172
lfkYyrhWphE,649
UQHSK-kgONk,39
HszBf-CJeVE,461
X5DWRXTOUD0,1457
XcUiOyKclOI,24
3k6RD9zVvpE,1268
BQC09Mdn24w,1424
i2ZHwnKVXK0,81
bAfn2duIlN8,268
kKFNThEiilU,376
uU3kLBo_ruo,1469
SJUhFjNfaZY,31
CWrjDoEBQsw,249
7Bgj9c48zHU,93
IuYFvaNHJug,106
fbL1ZoAQgUU,376
UhZ56rcWwRQ,5069
dLRZTBtdMUg,122
#NAME?,1176
_akwfRuL4os,0
leFNoUJmJ9o,8
Yhea380bYp0,89
vSRAOvhFF1I,87
jH2t4Tcl3Pg,490
w2Es7-c9GAk,2432
6LuHS7ZeSjE,1154
zOgle88sKro,184
FaJmopuuhZE,157
8HTdbCohTXY,164
YkLzdHTv3G0,902
R8hccXRk3MI,1415
EbuCLC_wVlM,162
KIFiLnPHUoM,5
KQkkgD2p3Ow,460
aVpvVq_yZLM,817
XHkAjUVoQME,62
wx-M8sxcOp8,695
iBy6XRHPODQ,133
aD5dCMBeySA,38
qv9Gt38LOKQ,590
iatq3Rn4vsg,172
uLHygq6Mm-0,47
MVes87KrWvs,300
X_tYrnv_o6A,224
G_UHknhNbAQ,581
vNya04dlC4I,277
7cTi6PHUqMw,82
ZJDMWVZta3M,9540
f45Va7jMSx4,177
7COF8AhH9Z8,41
Nt4tJHp27u0,172
WKcYTvyoidw,55
TIQqb80eg24,1770
euaGS3tPRBw,1987
8mCcM-PUmLM,1337
Kn5UgGQukYQ,0
aXLS_WDIugk,1
2a52cBN9qOA,2
v6d1rShfyZk,2
ai_UWoM37dI,8363
41kp6qN1Crg,25
NYizLfEYKuY,128
aKPz583WRpQ,637
YcCrw6d3UX4,27
c9m52-psUmw,8
r4a5ZzHclCs,51
k-qUBZWor4I,7
6SjslBAJkJI,142
U44YLdW9AL4,348
0s6-iFoCFNQ,841
9Tb3xPmr3yg,58
cyhU06cXfeU,811
c8DogLWrs90,47
mN4JWnTOSmg,5
YRRczTwopgA,290
WeOwqu6gOPs,65
SW3X7-gk8q0,268
j7I-d1B6HwE,124
qvLyNeMGdR4,0
a9i2wTxsxV0,0
wc4v9uT6GWc,28
avDL9JRcmgs,0
XisRqF3ympA,13
Djxjmq9pvrM,220
Q1EgRiVdT5w,236
TncLBbJ8SZo,13
B4mK5OElAFQ,548
wuEKwkTqdw4,354
_wS7seijyks,794
jR5k_1Jgf2Y,18
A6-P1-xxF9Y,522
PliRMGvytnA,1054
F86S9Uc4mP4,704
NNywashg_mw,41
dpeDxEb9yeg,401
Y1n8F4uClUU,1067
VjEyUUQP1s8,1
hLgIghY-FGc,696
D818vkK10UQ,518
mqbwgqoF64Q,0
jPkRGHivRD8,187
w8vsuOXZBXc,3388
HHtfcjwHERA,11
asu37n6sEBY,536
By6Mi7VlqcU,1555
pOEzjT-SED0,19448
LmO1y1ISuak,22
RZU5HebzuP4,24
nfbwPTsowEA,1707
5n9xafjynJA,915
b6fepBtNgVM,381
r15_6z9xryo,1907
FZiCWBplZ90,493
EsBjHXCG4Us,456
wPib0uRFmC0,41
qS6LoRYUdhw,702
p9wE8dyzEJE,417
6GT7PrIIS5I,761
k_YtadXMmD4,6
6uJf2IT2Zh8,18790
8-u5nd2GqNE,887
VNqrILFD5h0,218
kz3MEd1Jr0Q,1090
eKwAib6LosM,202
pvg2cw5oshg,185
3jtjkXSvuJw,28
88kkrRv1UgI,822
dcipHnWcB0w,467
wJh-jurxmGQ,82
JLOFZoBJnd8,300
16W7c0mb-rE,1183
xGz_FZ0ePwE,1405
kTlv5_Bs8aw,23888
LgmxMuW6Fsc,2315
RK_B4Ez4_5Q,2315
AcoALQl7jfA,203
kn4kBibdlWA,322
cHB_s970Uyw,4970
nkXGohB02V0,579
uUvgMnzplt4,847
wV7RsaTY228,4156
Z1rZAT2GtmI,2984
V3EYjVPRClU,4235
1lGHZ5NMHRY,2995
hGoQ44SfV-c,15
Wen6VQS6NG4,1596
LqSkYMmyUWU,84
_EvMYEfF_hQ,8321
zYX1bgxEAhw,932
I8TVdFbFMg4,935
UiWGp8dFr5k,108
3IaL0li-LWU,760
_r9GPgvN8As,196
J6iyX87SBP0,806
EBt_88nxG4c,14698
NWQqJDGo4Z4,658
Up09AUDzLVI,171
KFaMZUarksA,1705
Yq4_YocuVeg,47
RP3UsFrDJfY,957
fIElFIuzGLI,806
G4BxOhJOmUw,873
1dQEfL2BfUM,277
9efQnL-nlUg,555
